trade_id,setup_type,direction,entry_timestamp_ist,entry_price,actual_exit_price,orig_result_state,orig_pnl_points,orig_opt_pnl_rupees,hybrid_result_state,hybrid_pnl_points,hybrid_opt_pnl_rupees,sl_used,config_used,pnl_difference,opt_pnl_difference
48792212-d669-4b5c-ab90-d148a6f28650,TREND_CONTINUATION,BULLISH,2026-07-30 13:38:00 IST,24288.9,24263.9,SL_HIT,-25.0,-856.93,SL_HIT,-25.0,-856.93,25.0,OLD (Original),0.0,0.0
36e38c46-16a0-4582-9165-1881fac20a70,TREND_CONTINUATION,BEARISH,2026-07-30 14:42:00 IST,24251.65,24276.65,SL_HIT,-25.0,-2537.77,SL_HIT,-25.0,-2537.77,25.0,OLD (Original),0.0,0.0
c516cb02-d752-41aa-9417-575a3cbc2230,FAILED_BREAKOUT,BULLISH,2026-07-31 09:16:00 IST,24357.55,24342.55,SL_HIT,-15.0,-534.88,SL_HIT,-15.0,-534.88,15.0,OLD (Original),0.0,0.0
c9b7755a-0b4c-4aab-8139-aa08e7f7667e,TREND_CONTINUATION,BULLISH,2026-07-31 10:54:00 IST,24349.75,24429.75,T2_HIT,80.0,2773.8,T2_HIT,80.0,2773.8,25.0,OLD (Original),0.0,0.0
9df12289-81cc-4265-80c0-02ca62f50c0e,EXHAUSTION_REVERSAL,BULLISH,2026-07-31 11:26:00 IST,24370.5,24358.5,SL_HIT,-12.0,-450.51,SL_HIT,-12.0,-450.51,12.0,OLD (Original),0.0,0.0
c7192f5a-8d12-4748-8ce2-f08e5341d586,TREND_CONTINUATION,BULLISH,2026-07-31 11:49:00 IST,24361.1,24361.1,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,25.0,OLD (Original),0.0,0.0
80ab328a-e019-4578-84bd-c7bcf103145c,EXHAUSTION_REVERSAL,BULLISH,2026-07-31 14:16:00 IST,24402.65,24390.65,SL_HIT,-12.0,-416.63,SL_HIT,-12.0,-416.63,12.0,OLD (Original),0.0,0.0
cd15f853-6ac7-450c-ad24-719c719d021b,EXHAUSTION_REVERSAL,BULLISH,2026-07-31 14:27:00 IST,24406.25,24394.25,SL_HIT,-12.0,-423.82,SL_HIT,-12.0,-423.82,12.0,OLD (Original),0.0,0.0
2164c6db-f962-43af-849c-246fd5ecb4ff,EXHAUSTION_REVERSAL,BEARISH,2026-07-31 14:48:00 IST,24364.0,24376.0,SL_HIT,-12.0,-460.03,SL_HIT,-12.0,-460.03,12.0,OLD (Original),0.0,0.0
86b84f84-f405-4b25-88ac-8f62113973d1,EXHAUSTION_REVERSAL,BEARISH,2026-07-31 15:05:00 IST,24385.85,24397.85,SL_HIT,-12.0,-426.46,SL_HIT,-12.0,-426.46,12.0,OLD (Original),0.0,0.0
39b37ee5-9b04-443b-8df2-6a11db1e2d94,EXHAUSTION_REVERSAL,BULLISH,2026-07-31 15:11:00 IST,24395.7,24383.7,SL_HIT,-12.0,-500.56,SL_HIT,-12.0,-500.56,12.0,OLD (Original),0.0,0.0
6f654b43-f668-4d06-9780-60a3e41018c1,TREND_CONTINUATION,BULLISH,2026-08-03 09:54:00 IST,24554.55,24554.55,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,25.0,OLD (Original),0.0,0.0
e4c5f449-fff9-4330-8c0d-93c3dd81bfa9,EXHAUSTION_REVERSAL,BULLISH,2026-08-03 10:45:00 IST,24582.45,24582.45,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,12.0,OLD (Original),0.0,0.0
f301b618-4c86-44d1-9c2b-e05c57ac7201,EXHAUSTION_REVERSAL,BULLISH,2026-08-03 12:44:00 IST,24594.2,24582.2,SL_HIT,-12.0,-460.62,SL_HIT,-12.0,-460.62,12.0,OLD (Original),0.0,0.0
c3af7f13-4c74-4ad1-b924-c3d7950d1a4b,EXHAUSTION_REVERSAL,BEARISH,2026-08-03 13:09:00 IST,24582.65,24594.65,SL_HIT,-12.0,-464.74,SL_HIT,-12.0,-464.74,12.0,OLD (Original),0.0,0.0
a0008f70-944a-42ee-a439-0b7f11b2b90c,TREND_CONTINUATION,BULLISH,2026-08-03 13:37:00 IST,24599.3,24599.3,TIME_STOP,0.0,0.0,TIME_STOP,0.0,0.0,25.0,OLD (Original),0.0,0.0
43d78d7a-28c4-401b-997a-5425fda92a52,EXHAUSTION_REVERSAL,BULLISH,2026-08-03 14:05:00 IST,24589.9,24577.9,SL_HIT,-12.0,-448.84,SL_HIT,-12.0,-448.84,12.0,OLD (Original),0.0,0.0
48bb9972-3f85-4b8e-be4f-d494a159adf3,TREND_CONTINUATION,BULLISH,2026-08-03 14:27:00 IST,24590.45,24565.45,SL_HIT,-25.0,-933.82,SL_HIT,-25.0,-933.82,25.0,OLD (Original),0.0,0.0
5c9f47aa-dc7e-44bf-8771-05d42fdf8d44,EXHAUSTION_REVERSAL,BEARISH,2026-08-03 14:44:00 IST,24596.3,24596.3,STOPPED_OUT_AT_BE,0.0,0.0,STOPPED_OUT_AT_BE,0.0,0.0,12.0,OLD (Original),0.0,0.0
cbc3d248-07cc-4e92-b12a-9d1575b9aa6b,EXHAUSTION_REVERSAL,BULLISH,2026-08-03 15:00:00 IST,24594.85,24582.85,SL_HIT,-12.0,-460.94,SL_HIT,-12.0,-460.94,12.0,OLD (Original),0.0,0.0
8b49bc10-bde2-4d63-9f27-b917ec7f9386,EXHAUSTION_REVERSAL,BEARISH,2026-08-03 15:06:00 IST,24572.0,24584.0,SL_HIT,-12.0,-492.03,SL_HIT,-12.0,-492.03,12.0,OLD (Original),0.0,0.0
49f3bba2-fb76-4185-9b67-1a1237906367,EXHAUSTION_REVERSAL,BEARISH,2026-08-03 15:10:00 IST,24570.85,24582.85,SL_HIT,-12.0,-493.16,SL_HIT,-12.0,-493.16,12.0,OLD (Original),0.0,0.0
