trade_id,signal_id,setup_type,direction,confidence,result_state,score,entry_timestamp_ist,exit_timestamp_ist,duration_minutes,entry_price,exit_price,pnl_points,est_option_pnl_rupees,spot_at_signal,stop_loss,target_1,target_2,strike,option_type,suggested_lots,capital_allocated,risk_pct,option_premium,option_sl,option_target,option_delta,pcr,atm_ce_oi,atm_pe_oi,ce_oi_change_pct,pe_oi_change_pct,active_trade_state,signal_reasons,entry_timestamp_utc,exit_timestamp_utc
e327a5ec-1d5d-4474-9bbf-e724b42276e3,203,EXHAUSTION_REVERSAL,BULLISH,MEDIUM,SL_HIT,0,2026-07-09 14:19:00 IST,2026-07-09 14:19:08 IST,0.1,24045.45,24043.9,-1.55,-55.07,24045.45,24043.9,24115.45,24300.0,24100,CE,0.0,1586.6,10.0,106.45,105.71567200000035,139.6132,0.47376,1.1666,3836105,4475380,-1.65,-0.4,CLOSED,"Volume climax detected (4.6x average volume) | Candle formed a doji-like indecision pattern at 2:19pm | Extreme climactic volume spike confirms high selling/buying pressure | Extreme doji-like body ratio confirms high price indecision | Target 2 set at structural resistance: 24300.00 | Option Sizing: 0 lots suggested | Capital: ₹1,586.60 | Risk: 10.0% | Option SL: ₹105.72 | Option Target: ₹139.61 | Premium: ₹106.45 | Delta: +0.4738",2026-07-09T08:49:00+00:00,2026-07-09T08:49:08.016193+00:00
91a866f5-0233-487b-9063-96eb5bba9e08,204,TREND_CONTINUATION,BEARISH,MEDIUM,TIME_STOP,0,2026-07-09 15:01:00 IST,2026-07-10 09:15:19 IST,1094.3,23993.5,23993.5,0.0,0.0,23993.5,24044.05,23923.5,23805.2,24000,PE,0.0,60.6,10.0,135.0,111.22734600000034,167.9196,-0.47028,1.3585,7055100,9584705,-0.71,-1.15,CLOSED,"Trend continuation: regime held 16 candles before pullback | Pullback held 6 candle(s), resumed at 23993.50 | Resumption volume confirms participation (>= 1.2x average) | Sufficient room to the next opposing structural level | Target 2 set at structural support: 23805.20 | Option Sizing: 0 lots suggested | Capital: ₹60.60 | Risk: 10.0% | Option SL: ₹111.23 | Option Target: ₹167.92 | Premium: ₹135.00 | Delta: -0.4703",2026-07-09T09:31:00+00:00,2026-07-10T03:45:19.551177+00:00
7be4574f-65d8-4b86-985d-3d4e8606205a,205,EXHAUSTION_REVERSAL,BULLISH,MEDIUM,SL_HIT,0,2026-07-09 15:16:00 IST,2026-07-09 15:16:23 IST,0.4,23945.7,23944.95,-0.75,-26.81,23945.7,23944.95,24015.7,24300.0,24000,CE,1.0,7657.39,10.0,111.1,110.742565,144.4606,0.47658,1.7335,1680315,2912910,4.19,-2.36,CLOSED,"Volume climax detected (2.8x average volume) | Candle formed a doji-like indecision pattern at 3:16pm | Target 2 set at structural resistance: 24300.00 | Option Sizing: 1 lots suggested | Capital: ₹7,657.39 | Risk: 10.0% | Option SL: ₹110.74 | Option Target: ₹144.46 | Premium: ₹111.10 | Delta: +0.4766",2026-07-09T09:46:00+00:00,2026-07-09T09:46:23.210059+00:00
68b70b34-1580-41d9-9e1b-6e5dc666ce81,206,EXHAUSTION_REVERSAL,BULLISH,MEDIUM,SL_HIT,0,2026-07-09 15:18:00 IST,2026-07-09 15:18:24 IST,0.4,23949.25,23947.2,-2.05,-74.08,23949.25,23947.2,24019.25,24300.0,24000,CE,1.0,7657.39,10.0,111.15,110.16233050000035,144.8753,0.48179,1.7235,1678820,2893475,0.31,-1.39,CLOSED,"Volume climax detected (2.8x average volume) | Candle formed a doji-like indecision pattern at 3:18pm | Target 2 set at structural resistance: 24300.00 | Option Sizing: 1 lots suggested | Capital: ₹7,657.39 | Risk: 10.0% | Option SL: ₹110.16 | Option Target: ₹144.88 | Premium: ₹111.15 | Delta: +0.4818",2026-07-09T09:48:00+00:00,2026-07-09T09:48:24.515291+00:00
007aa8a7-5f8c-4c0a-a44a-cc20fe8d6c0e,207,TREND_CONTINUATION,BULLISH,HIGH,SL_HIT,0,2026-07-10 12:51:00 IST,2026-07-10 13:20:53 IST,29.9,24194.4,24169.4,-25.0,-863.08,24194.4,24169.4,24234.4,24274.4,24250,CE,0.0,32.86,10.0,82.4,70.89225,100.8124,0.46031,0.901,18827510,16964415,-0.18,1.02,CLOSED,"Trend continuation: regime held 16 candles before pullback | Pullback held 6 candle(s), resumed at 24194.40 | Pullback stayed on the trend side of VWAP — shallow retrace | Resumption volume confirms participation (>= 1.2x average) | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹32.86 | Risk: 10.0% | Option SL: ₹70.89 | Option Target: ₹100.81 | Premium: ₹82.40 | Delta: +0.4603",2026-07-10T07:21:00+00:00,2026-07-10T07:50:53.251835+00:00
b09fdb78-6063-4bb3-9d64-728560947ef9,208,TREND_CONTINUATION,BULLISH,MEDIUM,TIME_STOP,0,2026-07-10 13:53:00 IST,2026-07-10 14:59:08 IST,66.1,24195.2,24195.2,0.0,0.0,24195.2,24170.2,24235.2,24275.2,24250,CE,0.0,32.86,10.0,78.95,67.53775,97.2096,0.45649,1.0439,18096715,18890560,0.69,-0.95,CLOSED,"Trend continuation: regime held 20 candles before pullback | Pullback held 6 candle(s), resumed at 24195.20 | Pullback stayed on the trend side of VWAP — shallow retrace | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹32.86 | Risk: 10.0% | Option SL: ₹67.54 | Option Target: ₹97.21 | Premium: ₹78.95 | Delta: +0.4565",2026-07-10T08:23:00+00:00,2026-07-10T09:29:08.720802+00:00
c7d07c24-c04c-4665-962d-6503e58903d0,209,EXHAUSTION_REVERSAL,BULLISH,MEDIUM,TIME_STOP,0,2026-07-10 15:00:00 IST,2026-07-13 09:24:35 IST,3984.6,24198.75,24198.75,0.0,0.0,24198.75,24186.75,24222.75,24238.75,24250,CE,0.0,32.86,10.0,75.3,69.78732,86.32536,0.45939,1.3559,14738555,19983860,-1.78,-2.18,CLOSED,Volume climax detected (4.9x average volume) | Candle formed a doji-like indecision pattern at 3:00pm | Extreme climactic volume spike confirms high selling/buying pressure | Extreme doji-like body ratio confirms high price indecision | Option Sizing: 0 lots suggested | Capital: ₹32.86 | Risk: 10.0% | Option SL: ₹69.79 | Option Target: ₹86.33 | Premium: ₹75.30 | Delta: +0.4594,2026-07-10T09:30:00+00:00,2026-07-13T03:54:35.633945+00:00
eb20f4f4-4e28-4644-974a-72d998a0404e,210,EXHAUSTION_REVERSAL,BULLISH,MEDIUM,TIME_STOP,0,2026-07-10 15:18:00 IST,2026-07-13 09:24:36 IST,3966.6,24201.4,24201.4,0.0,0.0,24201.4,24189.4,24225.4,24241.4,24250,CE,0.0,32.86,10.0,72.4,66.8704,83.45920000000001,0.4608,1.2651,12544220,15869230,-0.19,-2.17,CLOSED,Volume climax detected (3.1x average volume) | Candle formed a doji-like indecision pattern at 3:18pm | Option Sizing: 0 lots suggested | Capital: ₹32.86 | Risk: 10.0% | Option SL: ₹66.87 | Option Target: ₹83.46 | Premium: ₹72.40 | Delta: +0.4608,2026-07-10T09:48:00+00:00,2026-07-13T03:54:36.165952+00:00
16e36e94-83c6-4f88-b704-edb8aa712fa6,211,FAILED_BREAKOUT,BEARISH,MEDIUM,SL_HIT,0,2026-07-13 10:01:00 IST,2026-07-13 10:27:57 IST,27.0,24118.85,24133.85,-15.0,-513.35,24118.85,24133.85,24088.85,24063.85,24100,PE,0.0,3.36,10.0,97.1,90.25534999999999,110.7893,-0.45631,1.4838,10694060,15867995,1.09,1.86,CLOSED,Price closed back past level 24120.350000000002 | Breakout candle volume was weak | IV is dropping rapidly (IV Crush) | Option writers did not cover their positions | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹90.26 | Option Target: ₹110.79 | Premium: ₹97.10 | Delta: -0.4563,2026-07-13T04:31:00+00:00,2026-07-13T04:57:57.633842+00:00
6607c543-172f-4a09-94e3-48e622f8e8bc,212,FAILED_BREAKOUT,BEARISH,MEDIUM,SL_HIT,0,2026-07-13 10:23:00 IST,2026-07-13 10:27:58 IST,5.0,24113.1,24128.1,-15.0,-522.8,24113.1,24128.1,24083.1,24058.1,24100,PE,0.0,3.36,10.0,97.9,90.92935,111.8413,-0.46471,1.5774,12087400,19066385,-2.74,1.16,CLOSED,Price closed back past level 24120.350000000002 | IV is dropping rapidly (IV Crush) | Price closed back deeply past level (>=5.0 points) | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹90.93 | Option Target: ₹111.84 | Premium: ₹97.90 | Delta: -0.4647,2026-07-13T04:53:00+00:00,2026-07-13T04:57:58.135370+00:00
13b18c7b-3759-4c95-a417-047dd4616562,213,TREND_CONTINUATION,BULLISH,MEDIUM,T2_HIT,2,2026-07-13 11:25:00 IST,2026-07-13 12:52:20 IST,87.3,24146.7,24228.45,81.75,3149.19,24146.7,24121.7,24186.7,24228.45,24150,CE,0.0,3.36,10.0,79.65,66.80925,100.1952,0.51363,1.3006,10461100,13605930,0.16,1.22,CLOSED,"Trend continuation: regime held 16 candles before pullback | Pullback held 7 candle(s), resumed at 24146.70 | Pullback stayed on the trend side of VWAP — shallow retrace | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹66.81 | Option Target: ₹100.20 | Premium: ₹79.65 | Delta: +0.5136",2026-07-13T05:55:00+00:00,2026-07-13T07:22:20.544820+00:00
db669a0e-83d0-4fd2-a02e-8c2ccac29a10,214,EXHAUSTION_REVERSAL,BULLISH,MEDIUM,SL_HIT,0,2026-07-13 11:54:00 IST,2026-07-13 11:58:09 IST,4.2,24145.25,24133.25,-12.0,-460.03,24145.25,24133.25,24169.25,24228.45,24150,CE,0.0,3.36,10.0,81.35,75.2162,93.6176,0.51115,1.2093,11540035,13955045,-0.39,0.69,CLOSED,Volume climax detected (10.7x average volume) | Candle formed a doji-like indecision pattern at 11:54am | Extreme climactic volume spike confirms high selling/buying pressure | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹75.22 | Option Target: ₹93.62 | Premium: ₹81.35 | Delta: +0.5111,2026-07-13T06:24:00+00:00,2026-07-13T06:28:09.546235+00:00
b1c7034e-e659-49cd-8fc7-b4d813b290a7,215,EXHAUSTION_REVERSAL,BEARISH,MEDIUM,SL_HIT,0,2026-07-13 12:21:00 IST,2026-07-13 12:35:17 IST,14.3,24187.65,24199.65,-12.0,-453.29,24187.65,24199.65,24163.65,24120.350000000002,24200,PE,0.0,3.36,10.0,104.75,98.7062,116.83760000000001,-0.50365,0.7704,16694275,12860770,0.31,3.04,CLOSED,Volume climax detected (4.0x average volume) | Candle formed a doji-like indecision pattern at 12:21pm | Extreme climactic volume spike confirms high selling/buying pressure | Extreme doji-like body ratio confirms high price indecision | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹98.71 | Option Target: ₹116.84 | Premium: ₹104.75 | Delta: -0.5037,2026-07-13T06:51:00+00:00,2026-07-13T07:05:17.204176+00:00
58b894b6-d111-4320-9d1a-25551cd9aec8,216,TREND_CONTINUATION,BULLISH,MEDIUM,TIME_STOP,0,2026-07-13 14:21:00 IST,2026-07-13 15:06:35 IST,45.6,24225.0,24225.0,0.0,0.0,24225.0,24200.0,24265.0,24305.0,24250,CE,0.0,3.36,10.0,69.8,58.104,88.5136,0.46784,1.1737,18556980,21780005,0.14,1.78,CLOSED,"Trend continuation: regime held 48 candles before pullback | Pullback held 3 candle(s), resumed at 24225.00 | Pullback stayed on the trend side of VWAP — shallow retrace | Regime persisted well beyond the minimum arming window | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹58.10 | Option Target: ₹88.51 | Premium: ₹69.80 | Delta: +0.4678",2026-07-13T08:51:00+00:00,2026-07-13T09:36:35.394293+00:00
a63f7c39-422b-470a-91d5-af8e045d9c00,217,FAILED_BREAKOUT,BEARISH,HIGH,SL_HIT,0,2026-07-13 14:37:00 IST,2026-07-13 14:46:32 IST,9.5,24219.5,24234.5,-15.0,-507.27,24219.5,24234.5,24189.5,24120.350000000002,24200,PE,0.0,3.36,10.0,80.6,73.83635,94.12729999999999,-0.45091,1.2643,17573855,22218820,0.45,-0.36,CLOSED,Price closed back past level 24228.45 | Breakout candle volume was weak | IV is dropping rapidly (IV Crush) | Option writers did not cover their positions | Price closed back deeply past level (>=5.0 points) | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹73.84 | Option Target: ₹94.13 | Premium: ₹80.60 | Delta: -0.4509,2026-07-13T09:07:00+00:00,2026-07-13T09:16:32.495144+00:00
54539e51-ec4e-4564-ba2c-c62ec9128bbd,218,TREND_CONTINUATION,BEARISH,MEDIUM,T2_HIT,2,2026-07-13 15:27:00 IST,2026-07-14 09:15:19 IST,1068.3,24203.75,24120.350000000002,83.4,2971.0,24203.75,24228.75,24163.75,24120.350000000002,24200,PE,0.0,3.36,10.0,74.3,62.4255,93.2992,-0.47498,1.3061,10949185,14300910,-2.18,-2.18,CLOSED,"Trend continuation: regime held 25 candles before pullback | Pullback held 3 candle(s), resumed at 24203.75 | Pullback stayed on the trend side of VWAP — shallow retrace | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹62.43 | Option Target: ₹93.30 | Premium: ₹74.30 | Delta: -0.4750",2026-07-13T09:57:00+00:00,2026-07-14T03:45:19.569902+00:00
9541a83a-f971-4566-ba26-6d109d4dbac2,219,TREND_CONTINUATION,BEARISH,HIGH,STOPPED_OUT_AT_BE,1,2026-07-14 10:08:00 IST,2026-07-14 10:29:32 IST,21.5,24080.6,24080.6,0.0,0.0,24080.6,24105.6,24040.6,24000.2,24100,PE,0.0,3.36,10.0,66.0,52.41075,87.7428,-0.54357,0.7892,31098795,24544000,1.96,-0.36,CLOSED,"Trend continuation: regime held 21 candles before pullback | Pullback held 4 candle(s), resumed at 24080.60 | Pullback stayed on the trend side of VWAP — shallow retrace | Regime persisted well beyond the minimum arming window | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹52.41 | Option Target: ₹87.74 | Premium: ₹66.00 | Delta: -0.5436",2026-07-14T04:38:00+00:00,2026-07-14T04:59:32.134464+00:00
72d24fe6-a2db-4ae3-b589-0c2cc867138f,220,EXHAUSTION_REVERSAL,BULLISH,MEDIUM,SL_HIT,0,2026-07-14 11:19:00 IST,2026-07-14 11:37:42 IST,18.7,24131.2,24119.2,-12.0,-390.84,24131.2,24119.2,24155.2,24259.800000000003,24150,CE,0.0,3.36,10.0,30.8,25.58876,41.222480000000004,0.43427,0.7214,23920390,17256915,0.0,0.66,CLOSED,Volume climax detected (3.6x average volume) | Candle formed a doji-like indecision pattern at 11:19am | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹25.59 | Option Target: ₹41.22 | Premium: ₹30.80 | Delta: +0.4343,2026-07-14T05:49:00+00:00,2026-07-14T06:07:42.862179+00:00
3d173bb3-3dda-497c-956e-501910061247,221,TREND_CONTINUATION,BEARISH,HIGH,SL_HIT,0,2026-07-14 13:01:00 IST,2026-07-14 13:07:10 IST,6.2,24065.7,24090.7,-25.0,-801.86,24065.7,24090.7,24025.7,24000.2,24050,PE,0.0,3.36,10.0,31.2,20.508499999999998,48.3064,-0.42766,2.239,16335605,36575955,-0.75,1.72,CLOSED,"Trend continuation: regime held 52 candles before pullback | Pullback held 5 candle(s), resumed at 24065.70 | Pullback stayed on the trend side of VWAP — shallow retrace | Regime persisted well beyond the minimum arming window | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹20.51 | Option Target: ₹48.31 | Premium: ₹31.20 | Delta: -0.4277",2026-07-14T07:31:00+00:00,2026-07-14T07:37:10.654972+00:00
d61e3370-a92c-4f00-997e-783972616df4,222,EXHAUSTION_REVERSAL,BULLISH,MEDIUM,SL_HIT,0,2026-07-14 13:17:00 IST,2026-07-14 13:38:17 IST,21.3,24074.75,24062.75,-12.0,-637.29,24074.75,24062.75,24098.75,24259.800000000003,24050,CE,0.0,3.36,10.0,37.5,29.0028,54.4944,0.7081,2.2499,17206280,38713155,0.32,0.25,CLOSED,Volume climax detected (4.5x average volume) | Candle formed a doji-like indecision pattern at 1:17pm | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹29.00 | Option Target: ₹54.49 | Premium: ₹37.50 | Delta: +0.7081,2026-07-14T07:47:00+00:00,2026-07-14T08:08:17.055895+00:00
ebb12d2b-41a4-4481-8ccf-3cf18b745ba7,223,TREND_CONTINUATION,BEARISH,HIGH,SL_HIT,0,2026-07-14 13:43:00 IST,2026-07-14 13:56:21 IST,13.4,24045.25,24070.25,-25.0,-960.28,24045.25,24070.25,24005.25,24000.2,24050,PE,0.0,3.36,10.0,35.45,22.646250000000002,55.93600000000001,-0.51215,1.2929,26325325,34034975,0.41,0.91,CLOSED,"Trend continuation: regime held 14 candles before pullback | Pullback held 4 candle(s), resumed at 24045.25 | Pullback stayed on the trend side of VWAP — shallow retrace | Resumption volume confirms participation (>= 1.3x average) | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹3.36 | Risk: 10.0% | Option SL: ₹22.65 | Option Target: ₹55.94 | Premium: ₹35.45 | Delta: -0.5121",2026-07-14T08:13:00+00:00,2026-07-14T08:26:21.009552+00:00
e1c9b204-ce52-467c-a25b-4d4f8f555736,224,EXHAUSTION_REVERSAL,BULLISH,MEDIUM,SL_HIT,0,2026-07-15 14:19:00 IST,2026-07-15 14:21:20 IST,2.3,24082.35,24070.35,-12.0,-422.57,24082.35,24070.35,24106.35,24157.100000000002,24150,CE,0.0,155.36,10.0,115.6,109.96575999999999,126.86847999999999,0.46952,0.7728,8457800,6536270,-0.03,1.77,CLOSED,Volume climax detected (6.2x average volume) | Candle formed a doji-like indecision pattern at 2:19pm | Extreme climactic volume spike confirms high selling/buying pressure | Option Sizing: 0 lots suggested | Capital: ₹155.36 | Risk: 10.0% | Option SL: ₹109.97 | Option Target: ₹126.87 | Premium: ₹115.60 | Delta: +0.4695,2026-07-15T08:49:00+00:00,2026-07-15T08:51:20.590410+00:00
2e4aa476-a2fb-4f29-930a-a772cf1292a4,225,TREND_CONTINUATION,BEARISH,MEDIUM,TIME_STOP,0,2026-07-16 10:05:00 IST,2026-07-16 10:50:39 IST,45.7,24123.2,24123.2,0.0,0.0,24123.2,24148.2,24083.2,24010.550000000003,24150,PE,0.0,155.36,10.0,141.2,129.03099999999998,160.6704,-0.48676,1.0542,8090030,8528195,0.13,-0.1,CLOSED,"Trend continuation: regime held 16 candles before pullback | Pullback held 3 candle(s), resumed at 24123.20 | Pullback stayed on the trend side of VWAP — shallow retrace | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹155.36 | Risk: 10.0% | Option SL: ₹129.03 | Option Target: ₹160.67 | Premium: ₹141.20 | Delta: -0.4868",2026-07-16T04:35:00+00:00,2026-07-16T05:20:39.237963+00:00
996918c2-8611-4cd4-bee2-f987f8dd4f04,226,TREND_CONTINUATION,BULLISH,MEDIUM,TIME_STOP,0,2026-07-16 11:21:00 IST,2026-07-16 12:06:50 IST,45.8,24158.0,24158.0,0.0,0.0,24158.0,24133.0,24198.0,24220.350000000002,24200,CE,0.0,155.36,10.0,111.65,99.3195,131.3788,0.49322,1.3375,6578000,8798335,2.01,-0.14,CLOSED,"Trend continuation: regime held 23 candles before pullback | Pullback held 3 candle(s), resumed at 24158.00 | Pullback stayed on the trend side of VWAP — shallow retrace | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹155.36 | Risk: 10.0% | Option SL: ₹99.32 | Option Target: ₹131.38 | Premium: ₹111.65 | Delta: +0.4932",2026-07-16T05:51:00+00:00,2026-07-16T06:36:50.386499+00:00
29c2258b-c82a-4cce-8bf4-85837a02e723,227,FAILED_BREAKOUT,BULLISH,HIGH,T2_HIT,2,2026-07-17 09:20:00 IST,2026-07-17 10:13:34 IST,53.6,24192.25,24247.25,55.0,1894.82,24192.25,24177.25,24222.25,24247.25,24250,CE,0.0,53.15,10.0,93.65,86.75975000000001,107.43050000000001,0.45935,0.5801,10887045,6315595,3.37,15.78,CLOSED,Price closed back past level 24186.5 | Breakout candle volume was weak | Option writers did not cover their positions | Option writers actively defended and added positions (>=10.0% OI growth) | Price closed back deeply past level (>=5.0 points) | Option Sizing: 0 lots suggested | Capital: ₹53.15 | Risk: 10.0% | Option SL: ₹86.76 | Option Target: ₹107.43 | Premium: ₹93.65 | Delta: +0.4593,2026-07-17T03:50:00+00:00,2026-07-17T04:43:34.450401+00:00
13692804-36b8-42a8-b004-55c33f31658b,228,EXHAUSTION_REVERSAL,BEARISH,MEDIUM,SL_HIT,0,2026-07-17 14:45:00 IST,2026-07-17 14:56:12 IST,11.2,24319.9,24331.9,-12.0,-447.83,24319.9,24331.9,24295.9,24186.5,24350,PE,0.0,53.15,10.0,155.05,149.07892,166.99216,-0.49759,0.9632,9723285,9365720,0.47,1.42,CLOSED,Volume climax detected (3.7x average volume) | Candle formed a doji-like indecision pattern at 2:45pm | Option Sizing: 0 lots suggested | Capital: ₹53.15 | Risk: 10.0% | Option SL: ₹149.08 | Option Target: ₹166.99 | Premium: ₹155.05 | Delta: -0.4976,2026-07-17T09:15:00+00:00,2026-07-17T09:26:12.048469+00:00
ea7eb79a-7351-4a8a-bd4c-1774b970536c,229,EXHAUSTION_REVERSAL,BEARISH,MEDIUM,SL_HIT,0,2026-07-17 15:21:00 IST,2026-07-17 15:26:22 IST,5.4,24333.25,24345.25,-12.0,-436.7,24333.25,24345.25,24309.25,24186.5,24350,PE,0.0,53.15,10.0,148.45,142.62735999999998,160.09528,-0.48522,0.5565,4662060,2594605,-0.55,-1.63,CLOSED,Volume climax detected (2.9x average volume) | Candle formed a doji-like indecision pattern at 3:21pm | Extreme doji-like body ratio confirms high price indecision | Price is FLAT — market moving under 15 points (last 15-candle range: 14.8 pts) | Option Sizing: 0 lots suggested | Capital: ₹53.15 | Risk: 10.0% | Option SL: ₹142.63 | Option Target: ₹160.10 | Premium: ₹148.45 | Delta: -0.4852,2026-07-17T09:51:00+00:00,2026-07-17T09:56:22.043534+00:00
b3e44f41-d55d-4eaf-90b8-f71a53afc2ce,230,TREND_CONTINUATION,BEARISH,HIGH,SL_HIT,0,2026-07-20 10:00:00 IST,2026-07-20 10:06:42 IST,6.7,24181.4,24206.4,-25.0,-959.27,24181.4,24206.4,24141.4,24099.050000000003,24200,PE,0.0,53.15,10.0,108.45,95.65975,128.9144,-0.51161,0.7975,21635250,17254770,-1.35,2.55,CLOSED,"Trend continuation: regime held 40 candles before pullback | Pullback held 3 candle(s), resumed at 24181.40 | Pullback stayed on the trend side of VWAP — shallow retrace | Regime persisted well beyond the minimum arming window | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹53.15 | Risk: 10.0% | Option SL: ₹95.66 | Option Target: ₹128.91 | Premium: ₹108.45 | Delta: -0.5116",2026-07-20T04:30:00+00:00,2026-07-20T04:36:42.691434+00:00
0ce7a1f0-32e8-4713-af2e-1f53a8e1dc85,231,TREND_CONTINUATION,BEARISH,MEDIUM,STOPPED_OUT_AT_BE,1,2026-07-20 11:40:00 IST,2026-07-20 13:15:22 IST,95.4,24206.2,24206.2,0.0,0.0,24206.2,24231.2,24166.2,24099.050000000003,24200,PE,0.0,53.15,10.0,93.75,81.89225,112.7224,-0.47431,1.2382,20601360,25509055,0.37,-0.04,CLOSED,"Trend continuation: regime held 17 candles before pullback | Pullback held 3 candle(s), resumed at 24206.20 | Pullback stayed on the trend side of VWAP — shallow retrace | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹53.15 | Risk: 10.0% | Option SL: ₹81.89 | Option Target: ₹112.72 | Premium: ₹93.75 | Delta: -0.4743",2026-07-20T06:10:00+00:00,2026-07-20T07:45:22.193105+00:00
b5b69a2b-8ac0-4201-bcfd-3a1344b231a7,232,EXHAUSTION_REVERSAL,BULLISH,MEDIUM,STOPPED_OUT_AT_BE,1,2026-07-20 13:15:00 IST,2026-07-21 09:15:18 IST,1200.3,24222.4,24222.4,0.0,0.0,24222.4,24210.4,24246.4,24367.300000000003,24250,CE,0.0,53.15,10.0,67.75,62.17852,78.89296,0.46429,0.8074,22163960,17895735,-13.83,-2.03,CLOSED,Volume climax detected (4.1x average volume) | Candle formed a doji-like indecision pattern at 1:15pm | Extreme climactic volume spike confirms high selling/buying pressure | Extreme doji-like body ratio confirms high price indecision | Option Sizing: 0 lots suggested | Capital: ₹53.15 | Risk: 10.0% | Option SL: ₹62.18 | Option Target: ₹78.89 | Premium: ₹67.75 | Delta: +0.4643,2026-07-20T07:45:00+00:00,2026-07-21T03:45:18.411655+00:00
028272c7-d538-4360-a8c6-ed4f8ce4acff,233,TREND_CONTINUATION,BULLISH,MEDIUM,SL_HIT,0,2026-07-20 14:12:00 IST,2026-07-20 14:37:44 IST,25.7,24256.6,24231.6,-25.0,-1003.63,24256.6,24231.6,24296.6,24367.300000000003,24250,CE,0.0,53.15,10.0,81.1,67.71825,102.51079999999999,0.53527,0.9999,12373270,12371775,-0.16,2.36,CLOSED,"Trend continuation: regime held 16 candles before pullback | Pullback held 3 candle(s), resumed at 24256.60 | Pullback stayed on the trend side of VWAP — shallow retrace | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹53.15 | Risk: 10.0% | Option SL: ₹67.72 | Option Target: ₹102.51 | Premium: ₹81.10 | Delta: +0.5353",2026-07-20T08:42:00+00:00,2026-07-20T09:07:44.942636+00:00
16dbf326-7702-45fc-968b-0fd728db0f23,234,TREND_CONTINUATION,BEARISH,MEDIUM,TIME_STOP,0,2026-07-20 14:48:00 IST,2026-07-21 09:16:19 IST,1108.3,24239.05,24239.05,0.0,0.0,24239.05,24264.05,24199.05,24099.050000000003,24250,PE,0.0,53.15,10.0,77.2,64.61125,97.34200000000001,-0.50355,0.9113,12759630,11627265,-0.35,-0.2,CLOSED,"Trend continuation: regime held 17 candles before pullback | Pullback held 3 candle(s), resumed at 24239.05 | Pullback stayed on the trend side of VWAP — shallow retrace | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹53.15 | Risk: 10.0% | Option SL: ₹64.61 | Option Target: ₹97.34 | Premium: ₹77.20 | Delta: -0.5036",2026-07-20T09:18:00+00:00,2026-07-21T03:46:19.692452+00:00
7572a046-8c66-475c-8d9e-96a97a06ed9b,235,TREND_CONTINUATION,BEARISH,MEDIUM,TIME_STOP,0,2026-07-20 15:12:00 IST,2026-07-21 09:15:18 IST,1083.3,24237.45,24237.45,0.0,0.0,24237.45,24262.45,24197.45,24099.050000000003,24250,PE,0.0,53.15,10.0,75.0,62.29675,95.3252,-0.50813,0.8477,11070540,9384830,-0.73,-1.27,CLOSED,"Trend continuation: regime held 16 candles before pullback | Pullback held 4 candle(s), resumed at 24237.45 | Resumption volume confirms participation (>= 1.2x average) | Sufficient room to the next opposing structural level | Option Sizing: 0 lots suggested | Capital: ₹53.15 | Risk: 10.0% | Option SL: ₹62.30 | Option Target: ₹95.33 | Premium: ₹75.00 | Delta: -0.5081",2026-07-20T09:42:00+00:00,2026-07-21T03:45:18.687360+00:00
